username,tweet_text,Subjectivity,Polarity,Analysis
KerryTechmom,iPhone 14’s New Emergency SOS Feature Is Designed to Help You Connect via Satellite - CNET ,0.45454545454545453,0.13636363636363635,Positive
DSeanMiller2,iPhone 14 &amp; 14 Plus Hands-on  via ,0.0,0.0,Neutral
Rohit_Ideas,Steve Jobs’ daughter aims a not-too-subtle dig at Apple’s new iPhone 14  ,0.45454545454545453,0.13636363636363635,Positive
MikenotStrahan,So new iPhone 14 is about to great bday present to myself 🤭🤭🤭🤭,0.40151515151515155,0.31212121212121213,Positive
Noetik1,"Apple reveals iPhone 14 Pro and Watch Ultra

Apple has unveiled the iPhone 14, with emergency satellite connectivity and car crash detection technology, at a launch event in the US.

Find out more below ⤵


iphone apple keynote tech noetik",0.5,0.5,Positive
TyroneMyEcon,Apple's new iPhone 14 line is here. Is it worth your money to upgrade? - Mashable ,0.2772727272727273,0.21818181818181817,Positive
Bigstiff1994,It’s hard convincing someone to switch from the iPhone 13 to the iPhone 14 . It’s the samething to me,0.7708333333333333,0.10416666666666666,Positive
VisitoryNews,🙌 'There was a big surprise at Apple's unveiling of the iPhone 14.   Apple,0.1,0.0,Neutral
LADDItude,PS: THIS POST HAVE NOTHING TO DO WITH IPHONE 14 LAUNCH AND NRI RELATIVES!!!,0.0,0.0,Neutral
attackthecult,"Smartish () has all your iPhone 14 needs for all Apple heads around the world... Smartish StaySmartish iPhone14 AttackTheCulture
 ",0.0,0.0,Neutral
WorldFishNews,Apple hiked the price of the iPhone 14 in key markets despite keeping it the same in the U.S.  internationalnews news worldnews ,0.5625,0.0,Neutral
Luxori_co_uk,"Apple reveals iPhone 14 Pro and Watch Ultra 
",0.0,0.0,Neutral
KerryTechmom,iPhone 14 and 14 Plus hands-on impressions: the big phone is big - The Verge ,0.1,0.0,Neutral
ogophilps,Even steve jobs daughter admitted the Iphone 14 is trash ,0.0,0.0,Neutral
thekingsmanUG,I'm the first Ugandan to own an Iphone 14😋,0.6666666666666666,0.425,Positive
TechNewsTube,Five iPhone 14 and iPhone 14 Plus Features You Didn't Know  ,0.0,0.0,Neutral
Terry34841835,"ESR HaloLock Vegan Leather Wallet Stand, MagSafe Wallet and Adjustable Stand, Compatible with iPhone 14/14 Plus/14 Pro/14 Pro Max and 13/12 Series, Not Compatible with 13/12 mini, 3 Card Holder, Black  via ",0.43333333333333335,-0.16666666666666666,Negative
smokesunm,I’m copping the iPhone 14 fs,0.0,0.0,Neutral
AyodejiHadeyemi,_Yesu_ I don't like iPhone 14 ,0.0,0.0,Neutral
njkardashian, Sucks that they only do the special colors in the smaller iPhones like the iPhone 14 it comes in blue. I was hoping it would be iPhone 14 Pro Max (Deep Blue) iPhone14Pro AppleEvent  ,0.4244897959183674,0.008163265306122451,Positive
Terry34841835,"ESR HaloLock Vegan Leather Wallet Stand, MagSafe Wallet and Adjustable Stand, Compatible with iPhone 14/14 Plus/14 Pro/14 Pro Max and 13/12 Series, Not Compatible with 13/12 mini, 3 Card Holder, Black  via ",0.43333333333333335,-0.16666666666666666,Negative
iTechNewzz,Apple Shares Guided Video Tour of iPhone 14 and iPhone 14 Pro ,0.0,0.0,Neutral
sameshitx2,yall really gon buy an iPhone 14 for receiving a total of 0 notifications,0.475,0.1,Positive
EditorNeo,am i the only one who thinks the new iphone 14 pro little camera is ugly and weird? shit looks so unnatural since apple doesnt change shit ever,0.7935064935064935,-0.23587662337662335,Negative
iTechNewzz,Steve Jobs’ daughter aims a not-too-subtle dig at Apple’s new iPhone 14 ,0.45454545454545453,0.13636363636363635,Positive
stevelovescake,"Apple launch the iPhone 14 as “our most advanced smartphone yet”
They could hardly say “a bit better than the iPhone 12”",0.5354166666666667,0.27708333333333335,Positive
thandojo,No signal? No problem! Apple debuts inflation-busting $799 iPhone 14 that sends SOS via satellite - and calls emergency services f you're in a crash: Tech giant unveils slew of new products - including Apple Watch Ultra for 'extreme athletes' ,0.8181818181818182,0.0037878787878787845,Positive
Just2izzy,"This tweet make sense. But I already pre-ordered my pro max! Iphone is a religion to me now! Even if I upgrade to 14 and they bring out 15 tmr, I will still upgrade because I get coconut head 😂",0.0,0.0,Neutral
JSmith9221999,Steve Jobs daughter says new iPhone 14 is same as older version  via 📲,0.3042929292929293,0.101010101010101,Positive
hjwhat,jamsil stadium pilih grand prize sendiri renjun biggest show saturday drip lee jeno wonwoo mark lee we go up fire alarm woozi mendung iPhone 14 to my first indonesia outfit viral  NontonTheBi99estShow BTSV MiracleCellNo7 LazlivexJKT48,0.6666666666666666,0.375,Positive
WiltonOak,How does the new iPhone 14 lineup compare to last year’s models?  breaks it down here | so many choice  ,0.32752525252525255,0.1202020202020202,Positive
missnicamarie,"Apple announced new gadgets galore at its Far Out event as the tech giant unveiled the iPhone 14 series, Watch 8, and more. ",0.7386363636363636,0.18409090909090908,Positive
mitchellthornb1, I have a 12 Pro.  I’m probably going to get the iPhone 14 Plus.,0.0,0.0,Neutral
Gavochino,@_arorarohit_ Yes the iPhone 14 is so similar to the iPhone 13 I made a tweet about it.,0.4,0.0,Neutral
Wally__Mc,  How about you send me one of those iPhone 14 pros so I try it for myself,0.0,0.0,Neutral
Terry34841835,"ESR HaloLock Shift Wireless Car Charger, Compatible with MagSafe Car Charger, 2 Charging Modes, Detachable Fast Charging Pad, Compatible with iPhone 14/14 Plus/14 Pro/14 Pro Max and 13/12 Series  via ",0.6,0.2,Positive
oluwarViktoh,"You Dey do fraud 
And you wan buy iPhone 14 pro wey Dey use E-Sim 

FBI at your doorstep",0.15000000000000002,-0.2,Negative
jayxhawks,They dropping the IPhone 14 and I’m still on the iPhone 8 😬 😂,0.0,0.0,Neutral
MuhFattLaunda,"Nothing's gonna happen after IPhone 14 comes out 

Just all the old iphones will get an update and the performance will get shittier 🫠",0.2,0.1,Positive
JohnPaulSmiley,iPhone 14's New Emergency SOS Feature Is Designed to Help You Connect via Satellite  via ,0.45454545454545453,0.13636363636363635,Positive
ElmeddinCebray4,Samsung reacts to Apple unveiling the iPhone 14:“Let us know it when it folds. 💁‍♀️” ,0.0,0.0,Neutral
Harshasai773Sai,"  Until now, the iPhone 14 series is scheduled to be manufactured in India. Where the taxes will be lower compared to import taxes. But instead of seeing a price decrease we instead see a price increase?? Increase?? This clearly shows Apple is ripping us off even tho taxes are low",0.3416666666666667,0.05000000000000001,Positive
TEAM_FEU,Me after seeing the new iPhone 14: ,0.45454545454545453,0.13636363636363635,Positive
farhanmirza47," The iPhone 14 is a great device. However, your lame tweets from that account would still backfire and bring humiliation to you.",0.75,0.15000000000000002,Positive
Ghana_Yesu_,My people in circle and Adum start Dey sell iPhone 14 UK used. They always make it simple 😂😂,0.35714285714285715,0.0,Neutral
CNBC,Here's a first look at the new iPhone 14 Pro ,0.3939393939393939,0.19318181818181818,Positive
icygary," Hinimo mo pa ko telestingan! Hahaha! Pero according to Phil. Star, iPhone 14 and 14 Plus come with minimal upgrades—compared to the iPhone 13, the iPhone 14 Pro and 14 Pro Max boast the more exciting upgrades. So dun ka na kay Pro Max 😄",0.575,0.2375,Positive
AppleNews_b,"Perspective | iPhone 14 hands on: Apple leans into safety, and fear (Washington Post)

CUPERTINO, Calif. - Apple has invented a new reason to upgrade your iPhone: fear.There was a...

Add your highlights:

 apple",0.45454545454545453,0.13636363636363635,Positive
Positiv58286442,iPhone 14 is here who is ready to sell a kidney 😂 iPhone14Pro,0.5,0.2,Positive
BusinessNews_b,"Perspective | iPhone 14 hands on: Apple leans into safety, and fear (Washington Post)

CUPERTINO, Calif. - Apple has invented a new reason to upgrade your iPhone: fear.There was a...

Add your highlights:

 Business",0.45454545454545453,0.13636363636363635,Positive
News18Telugu,iPhone 14 Series prices in India ,0.0,0.0,Neutral
heisdhammie,"I give you till next week 
You go see Uk used iPhone 14 for computer village",0.0,0.0,Neutral
ChocolateJews,I’m soo ready to get the iPhone 14 cause yea!! It’s been time for a personal line,0.4,0.15625,Positive
khaledarafa83,"The new iPhone 14 introduction video starts with showcasing the new feature of  ""Always On Display"" 😂
Available on android Samsung phones since 2016 😂
You remember 2016? Before the Pandemic.
 are you serious?",0.4939393939393939,0.08484848484848485,Positive
Marcus_US_stock,"Apple $AAPL on Wednesday selected Globalstar $GSAT as its partner for the satellite-powered emergency SOS service for the iPhone 14 users.

",0.0,0.0,Neutral
T3dotcom,"Apple's iPhone 14 Pro Max is a huge upgrade for Apple. How does it compare to Sony's pro performer, though? ",0.9,0.4000000000000001,Positive
mrllgl," Hi, I’m a Filipino. Looking for Spanish, Japanese and American people that could buy me this new iPhone 14 Pro as a pay back for colonizing my country and making my ancestors suffer, thank you.",0.09090909090909091,0.02727272727272727,Positive
NukeLuxury,New iPhone 14 Pro Max might be a cop,0.45454545454545453,0.13636363636363635,Positive
womanherselff,So the iPhone 14 coming with esim 😒 now I ha change my mind from getting it,0.0,0.0,Neutral
vikashkrpal,Can iPhone 14 improve the website UX?,0.0,0.0,Neutral
CapitalFMUganda,"Apple continues its strong growth, launches iPhone 14  CapitalNewsDesk",0.7333333333333333,0.4333333333333333,Positive
nydailypaper,iPhone 14 launch: Here are the devices Apple revealed at its 'Far Out' event yesterday ,1.0,0.1,Positive
iuliancalin222,  You mean 400 more for the iphone 14,0.59375,0.09375,Positive
djfesta254,"Now that you've got that iPhone 14
Vibe to Hype Fest 10 on apple podcasts 😎💯
",0.0,0.0,Neutral
askbygeeks,Is the iPhone 14 worth it? ,0.1,0.3,Positive
geekBeik,iPhone 14 Pro vs iPhone 13 Pro: What’s New? | 🔗 ,0.45454545454545453,0.13636363636363635,Positive
CaitieCollins,WHICH COLOR OF THE IPHONE 14 PRO MAX DO I WANT BC I CANT DECIDE *picture below for reference* :),1.0,0.5,Positive
LazaroXFN,Iphone 14 pro worth ?,0.1,0.3,Positive
roseannetomcd12,Sad. Iphone 14 is real or fake... I want gonna die rn 😭,1.0,-0.625,Negative
HUNTDAILYNEWS1,"iPhone 14 Pro, iPhone 14 Pro Max First Impressions: Big Changes, But at a Big Price! ",0.17777777777777778,0.08333333333333333,Positive
TechWiser,"Just discovered a new payment method for the new iPhone 14 Pro's! 🫠

The Highest Spec-ed Apple iPhone 14 Pro Max costs Rs. 1,89,900 without Apple Care! 😓

iPhone14Pro iPhone14 AppleEvent ",0.45454545454545453,0.17471590909090906,Positive
anujdigital,"Here’s everything new on the iPhone14 and 14 Pro:
&gt;Satellite connectivity
&gt;Crash detection
&gt;All-day battery life
&gt;Dynamic Island
&gt;Apple A16 Bionic chipset
&gt;Improved cameras &amp; Display

AppleEvent Apple iphone  ",0.45454545454545453,0.13636363636363635,Positive
lefuck1ng,um carro ne n iphone 14,0.0,0.0,Neutral
laptopmag,iPhone 14 Pro Geekbench scores leak — is the A16 Bionic actually faster than A15?  ,0.1,0.0,Neutral
shubhambagde00,Here’s Why Getting A Cheaper iPhone 14 Model From The US May Not Be The Best Idea ,0.3,1.0,Positive
BarbieSugar136,_ade5 Thought someone said buying the iPhone 14 in America store doesn’t hv a SIM card slot  anymore its only e sim based,1.0,0.0,Neutral
alex_mallender,"*Iphone 14 announced*

My IPhone 13:

",0.0,0.0,Neutral
GK_Ventures,"Apple held its latest launch event yesterday &amp; shared updates on 3 main products:

- Apple Watch (introducing an Ultra device for extreme athletes)
- 2nd generation of AirPods Pro (w/ personalized, spacial audio)
- iPhone 14 (Pro model showcased a new ""Dynamic Island"" interface)",0.47575757575757577,0.1130050505050505,Positive
ABCMundial,"Apple introduces iPhone 14 and iPhone 14 Plus
 iPhone14Plus iPhone14Pro iPhone14 
 ",0.0,0.0,Neutral
ghnewssummary,"
I need a sugar mummy to buy me the iPhone 14

Source: GH Page",0.0,0.0,Neutral
DigantRai," Sir, time to change the mobile. ನಿನ್ನೆ iPhone 14 Pro release ಆಗಿದೆ… 😜",0.0,0.0,Neutral
techawkng,Launched! Apple iPhone 14 Pro and iPhone 14 Pro Max  ,0.0,0.0,Neutral
emmanuel_klem,"All I see everywhere is iPhone 14 this, iPhone 14 that 
Wo!!!!! My iPhone 6 is great Sha🥹
AppleEvent iPhone14Pro",0.75,0.8,Positive
ultraL2,iphone 13 case won't fit 14 ,0.4,0.4,Positive
LineChuEnjoyer,the iphone 14 lookin real tempting,0.30000000000000004,0.2,Positive
PrabishaC,"The newly-unveiled iPhone 14 Pro will suit you just right with its smaller size. But how is it different from the previous iPhone 13 Pro? And is it worth upgrading to the newer model if you already own the 13 Pro?
iphonecomparison iphone14 iphonechallenge prabishaconsulting ",0.4837301587301588,0.16984126984126982,Positive
KwabsGroups,"Bawumia would have gotten to esim by now if we had complied with the digitalization process accordingly... Ghana card dadaada we are not even done with, sim registration too.. chale mony3 no fast na y3nk) esim errr monp3 US carrier iphone 14 series?",0.6,-0.1,Negative
__pencil04,"Iphone 4 + iPhone × = iPhone 14
Iphone 7 + iphone 7 = iphone 14
Iphone 6 + iphone 8 = iPhone 14

No let Apple company deceive you.",0.0,0.0,Neutral
95fries_,Can’t wait to cop the iPhone 14 in 2028!,0.0,0.0,Neutral
onx_2000, the fact that iPhone 14 has an eSIM rather than a regular (removable) SIM is a deal breaker for me. I'll just stick with my old XR for the mean time,0.321474358974359,-0.07083333333333333,Negative
ArielBick,"📱Apple iPhone 14 Series, ⌚️Ultra Watch &amp; Next Gen 🎧AirPods Launched
See Full Details Here📲

AppleEvent AppleWatchUltra AppleEvent2022 AppleWatchPro iPhone14Pro iPhone14 iPhone14 iPhone14ProMax iPhone14Series iwatch8 iPhone6 StarTrekDay2022",0.275,0.175,Positive
PrinceofSydney,"“Apple told The Verge that the iPhone 14 can store up to six eSIMs, of which two can be active at once. The iPhone 14 Pro can store eight. The ability to use multiple eSIMs is useful for anyone traveling to different countries” ⁦iPhone14 ",0.3,0.041666666666666664,Positive
Demon_Shanu," Yamaha R15 ex showroom 1.8 lacs
Iphone 14 pro 1.3 lacs",0.0,0.0,Neutral
GEEKYSACHINYT,"Dynamic Island Feature is here on iPhone 14 Pro Series 😍😍
AppleEvent iPhone14Pro iPhone14Pro iPhone14ProMax ",0.16666666666666666,0.0,Neutral
awodegreen,As I no get money for iPhone 14. Thank God I see good chao,0.6000000000000001,0.7,Positive
Indra_EMC," Cringe youtuber :
IPhone 14 vs hammer
IPhone 14 vs 50cal BMG
I accidentally (deliberately) destroy my iPhone 14
IPhone 14 drop test",0.0,-0.2,Negative
3XDex,Glad I upgraded on 13 instead of this year because iPhone 14 isn’t a phone for Americans who like to travel internationally.,0.5,0.25,Positive
Knewz_Currently,Steve Jobs' daughter mocks Apple's new iPhone 14 saying it's the same as last version  ,0.2154040404040404,0.04545454545454545,Positive
saikumaraadepu,"IPhone 14 Pro's Always-On Display Is a Big Deal: Here's What to Know     - CNET Apple may be late to the always-on screen party, but to a lot of future iPhone owners, this new feature could be just the beginning. Katie Teague",0.31988636363636364,-0.04090909090909091,Negative
Kimberleyakello,I called about iPhone 14 and he’s talking about the Apple Watch. 😅 ee really try to sell things to you,0.2,0.2,Positive
rachit1m, iPhone 14 pro and iPhone 14 pro Max dhashu lge,0.0,0.0,Neutral
AmarShibham,"iPhone 13 to iPhone 14

AppleEvent iPhone14 iPhone14Pro iPhone14ProMax ",0.0,0.0,Neutral
FEELINAUTUMN,iPhone 14 just launched does anyone here need a kidney?,0.0,0.0,Neutral
F61HMSJavelin,IPHONE 14/14 PRO MAX 9/16/22 RELEASE CONFIRMED LMFAO 🤣🤣🤣,1.0,0.4,Positive
technextdotng,"New post: Here is all you need to know about the new iPhone 14, other gadgets launched by Apple yesterday ",0.42803030303030304,0.04924242424242423,Positive
simplyirfan,"Bored seeing same looking homescreen setup?
customize your iPhone X, 11, 13, iPhone 14 iPhone14ProMax 

iPhone 11 Pro Max
iPhone 11
iPhone 14
iPhone 12 mini
iPhone SE
iPhone X &amp; XR
iPhone XS &amp; XS Max
iPhone 8 &amp; 8 Plus

Get it from here 👉🏾:  ",0.5625,-0.25,Negative
zakorra,_Amihere What you’re willing to do to get the IPhone 14 makes the difference !!,0.75,0.390625,Positive
jenn_thomsonxx,Buzzing nearly upgrade daaaaay hiya iPhone 14,0.4,0.1,Positive
heisdhammie,"Coz you use iPhone 14 snap now 
You say your old pictures nah throwback",0.2,0.1,Positive
mediacurators,AppleEvent  _cook A huge mistake not selling new iPhone 14 models with sim card slots in the U.S. Many travelers need this to travel overseas and use foreign carrier sim cards without esim access.  offering sim card slot for new iPhone 14s in other countries.,0.4681818181818182,0.1537878787878788,Positive
nitinwriteme,So most of us picked iPhone 14 Pro and I believe it’s a better option AppleEvent,0.5,0.5,Positive
Gloriakiggundu,"Mwe dont tell me bano ba guy ba   already have iphone 14 aah..
🤭🤭MOBILESHOPUG ",0.0,0.0,Neutral
derroh_,iPhone 14 Pro looks like something I'd use as my mulika mwizi.,0.0,0.0,Neutral
koonlaay,Me I go wait for iPhone 15 because I no too like this iPhone 14. e no fine for my eyes,0.5,-0.20833333333333334,Negative
Maleek_Dude,"iPhone 14 is out. 
I saw it with my eyes
It doesn't play music. 
The artist comes out and perform live.",0.5,0.13636363636363635,Positive
MHSCLA,"IPhone 14 Pro Dynamic Island is Craaazyyy🔥🔥
AppleEvent iPhone14Pro ",0.16666666666666666,0.0,Neutral
rhyno28savage,iPhone 14 for my birthday? 🤔,0.0,0.0,Neutral
Andro_mart01, Vow! Improved 12 MP selfie camera in new iPhone 14.,0.45454545454545453,0.13636363636363635,Positive
Pricebaba,"The new iPhone 14 series is here and older iPhone models have received a price cut, will you buy older model at lower price? AppleEvent iPhone14Series iPhone13 iPhone12 iPhone13mini 

",0.3737373737373737,0.15656565656565655,Positive
yongamamtsali,"Me: ""Wish I had an iPhone 14""

Youtubers: ""Will the iPhone 14 survive 5 minutes in the oven?""",0.0,0.0,Neutral
tvxyzghana,The iPhone 14 ditches physical SIM cards for eSIM ,0.14285714285714285,0.0,Neutral
Ben__Toner,_WiFi  £814 for the cheapest iPhone 14 - whew! Good job I'm not upgrading. Can only get £210 trade in for a mint condition iPhone 12 mini,0.8,0.35,Positive
spikestabber, The new iphone 14 will cost like $300 more than the last one despite being almost the same phone with last years chip. Tough times coming....,0.3410353535353536,0.041245791245791245,Positive
BetAliUg,"I don't mean to brag but I bought an iphone 14 from  and Immediately donated it to my ex Now Imagine What I Can Get My Crush.......

MOBILESHOPUG ",0.6875,-0.3125,Negative
SITIMUSK,Iphone 14 promax or Ethereum ,0.0,0.0,Neutral
__pencil04,"Iphone 4 + iPhone x = iphone14
Iphone 7 + iphone 7 = iphone 14
Iphone 6 + iphone 8 = iphone 14

No let Apple company deceive you.",0.0,0.0,Neutral
sassy_poonam,"iPhone Lover's who're upgrading from
iPhone 13                    iPhone 14 ",0.0,0.0,Neutral
slideme,"Apple launches pre-order configurator for those who want to secure their iPhone 14 orders ahead. In short, it's a speed checkout available to many regions.(This is a preview - click here to read the entire entry.) ",0.485,0.26,Positive
cutie1967,People who have iPhone 13 which one do you think is the best to get and no I don’t want to pre-order the 14 😂😂,0.3,1.0,Positive
1nQUEBator09,So   there's no reason to upgrade from the iPhone 13 to the iPhone 14. Damn near no reason to upgrade from the iPhone 12 neither. The specs are basically the same,0.2625,0.05,Positive
de_skimmar,Me :I no get money to buy iphone 14 but I go dey waka around with my iPhone 6 and iPhone 8 ,0.0,0.0,Neutral
techclbr,"iPhone 14 Pro series  

iPhone14 iPhone14Plus iPhone14Pro iPhone14ProMax A16 iOS16  smartphones",0.0,0.0,Neutral
RalstonCh,@_TheFigen Looks like a movie being shot with the new iPhone 14...,0.45454545454545453,0.13636363636363635,Positive
abhi_kunn,Counting my saving to buy iPhone 14 ,0.0,0.0,Neutral
marclafountain,"I’m surprised Apple still isn’t supporting WiFi 6E, even on the iPhone 14 Pro Max. The 6GHz frequency can be useful in crowded WiFi environments and has been an official standard for awhile now. Supply chain issues?",0.2875,0.16249999999999998,Positive
i_am_JG,The iPhone 14 Pro ‘pill’ is the perfect symbol of Apple’s shameless UX genius  ,1.0,1.0,Positive
PhoneDroidPK,"Apple Officially Launched Their iPhone 14 Series 🔥🔥

read more: 




Apple AppleEvent iPhone14 iPhone14Plus ",0.5,0.5,Positive
jemsjarley,iPhone 14 Pro vs iPhone 13 Pro: main differences ,0.3333333333333333,0.16666666666666666,Positive
JDIAZCARDIEL,"Just how much faster is the iPhone 14? 
",0.2,0.2,Positive
teel0ck,iPhone 14/Pro Impressions: Welcome to Dynamic Island!  via ,0.5333333333333333,0.4,Positive
liafourte,Sharing my take on the top-of-the-line iPhone 14 models released during the AppleEvent. AppleEvent2022 iPhone14Pro iPhone14ProMax ,0.0,0.0,Neutral
that_sammzz,Iphone 13 vs iphone 14 base models be like - 🥺 iphone 13 | 🥹iphone 14,1.0,-0.8,Negative
MyZAcoza,Trending Now: iPhone 14 price ,0.0,0.0,Neutral
Shelbo52458849,Working on my iPhone 14 video will be released in October in 8K! ,0.0,0.0,Neutral
Ali_Fed, iPhone 14 was just announced 😂,0.0,0.0,Neutral
rollupdamota,This iPhone SE is getting traded in so mf fast for a iPhone 14,0.6,0.2,Positive
katsrauhl,WHY DOES IPHONE 14 LOOK SO GOOD WTH,0.6000000000000001,0.7,Positive
DailyMail,iPhone 14 launch: Here are the devices Apple revealed at its 'Far Out' event yesterday ,1.0,0.1,Positive
bestpricegh,"Apple has unveiled the new iPhone 14 Pro and iPhone 14 Pro Max, featuring Dynamic Island, the new A16 Bionic, a 48MP main camera sensor, and more starting at $999 and $1099 respectively. It will be available in 128GB, 256GB, 512GB, and 1TB storage options AppleEvent ",0.3136363636363636,0.16742424242424242,Positive
abiyeikpaki,"Make ona leave us o. Our iPhone 6 don spoil, we go still repair am use.
If you wan buy iPhone 14 go ahead.

Leave us with our iPhone 6 in peace joor 🙄",0.15000000000000002,-0.2,Negative
ReviewingNews,"Catalyst Introduces New CRUX and Influence MagSafe Compatible Cases for iPhone 14 Series

 business industrynews News IndustryNews LatestNews LatestIndustryNews PRNews ",0.45454545454545453,0.13636363636363635,Positive
OsbourneTragger,  That is not Iphone 14,0.0,0.0,Neutral
CoinstoreExc,iPhone 14 vs Ethereum merge. Your move ,0.0,0.0,Neutral
thenewpaper,iPhone 14: Steve’s daughter Eve Jobs unimpressed ,0.0,0.0,Neutral
TimesNow,"iPhone 14 series prices in India and US compared, check costs of different models

Apple iPhone14

",0.6,0.0,Neutral
chojema,"CaN (Computer &amp; Network) Tips :: iPhone 14 Pro Max, iPhone 13 Pro Max, iPhone 12 Pro Max 사양 비교표  via ",0.0,0.0,Neutral
FookNews,"iOS 16 RC tidbits: New boot chime for iPhone 14 Pro, Crash Detection API, more - 9to5Mac ",0.4772727272727273,0.3181818181818182,Positive
MaxWashington65,Steve Jobs’ daughter aims a not-too-subtle dig at Apple’s new iPhone 14 ,0.45454545454545453,0.13636363636363635,Positive
HipzMy,iPhone 14 pre-orders in Malaysia starting September 16  ,0.1,0.0,Neutral
WALBNews10,Pricing for the standard iPhone 14 will start at $799; the deluxe iPhone 14 Pro Max will start at $1099. ,0.45,0.3,Positive
ETTelecom,Apple lovers in some Asian countries to pay more for iPhone 14 Iphone Apple China UnitedStates SingaporeAppleInc Iphone14 Devices  ,0.25,0.25,Positive
MaxWashington65,Apple just launched the iPhone 14 and other new products. But key China suppliers that will make them are stuck in lockdown and struggling to work ,0.6098484848484849,0.0037878787878787845,Positive
vile_senpai,The iphone 14 release video is so funny like nothing changed and they're hyping up nothing i cant stop laughing,1.0,0.25,Positive
Bobe_bot,Even Steve Jobs’ Daughter is Mocking the ‘New’ iPhone 14 (Wccftech) ,0.45454545454545453,0.13636363636363635,Positive
WebullSingapore,"👋Hi there! Want to win a free iPhone 14 Pro from Webull?

Invite your friends to open a brokerage account and make an initial deposit of at least SGD500 to stand a chance to win an iPhone 14 PRO, MacBook Air and Airpods*.​

*T&amp;Cs apply:  ",0.4166666666666667,0.2833333333333334,Positive
offgamers,"All-New iPhone 14 | Pre-Order starts 9 Sept

The Apple Event 2022 introduced the latest model of iPhone, AirPods and Apple Watch. Get your AppleGiftCard on OffGamers ✨

🛍️Shop: 
💭Info: 

yourgamingalliance Iphone14 Apple ",0.9,0.5,Positive
AceDomino18,_ Iphone 14 ain't even released yet...,0.0,0.0,Neutral
ongtea," If he had said iphone 14 pro max, you would have fainted 😂",0.0,0.0,Neutral
Kourkoubas, Well iphone 14/14 pro price went 15% up in Greece,0.0,0.0,Neutral
MichaelBeda86,iPhone 14 and iPhone 14 plus📱 models are basically iPhone 13 Pro models💀. With Emergency 🆘 via Satellite 🛰 atleast.,0.0,0.0,Neutral
diorsreturn_,going to use to manifest my macbook &amp; iphone 14,0.0,0.0,Neutral
gdelussigny,Apple Shares Guided Video Tour of iPhone 14 and iPhone 14 Pro ,0.0,0.0,Neutral
ChemyLO_VE,Who will do iPhone 14 giveaway o?😫,0.0,0.0,Neutral
Champ_indeed,"With iphone 14 Iphone is now 10 steps ahead of Samsung 🤦🏽‍♂️
I feel sorry for android users 
Sending prayers anyway ❤️",1.0,-0.5,Negative
loeysssa,iPhone 14 in deep purple yayyyyy,0.4,0.0,Neutral
rachit1m, Still iPhone 13 = iPhone 14,0.0,0.0,Neutral
GhostFace_li,Oh shit I can pre order the iPhone 14 tomorrow 🥲,0.8,-0.2,Negative
curvesinth,First look at iPhone 14 Pro Max! -  พาวิลเลี่ยนเฮลท์ pavilionhealthshop,0.3333333333333333,0.3125,Positive
Gadgetzii,"Apple iPhone 14, Watch Ultra, New AirPods Pro Hands-On: All You Need For Modern Life ",0.37727272727272726,0.16818181818181818,Positive
ugliest101,That money you want to use in buying that iPhone 14  use it in buying 1Eth .,0.0,0.0,Neutral
zielaamani,Do i need iphone 14 pro max? 🤔,0.0,0.0,Neutral
isaveskins,iPhone 14 has 8K video and photo quality? Niceee,0.0,0.0,Neutral
mr_deadskulll,_burner   Thank You _burner for Giving Me Iphone 14 Pro Max 😌♥️So Nice Of You,1.0,0.6,Positive
king_hysteria,iPhone 14 Pro guys 😅,0.0,0.0,Neutral
Rabzz88,Booking my iPhone 14 😭😭😭💖💖💖,0.0,0.0,Neutral
TIMES18News,Know The Difference Between Apple iPhone 13 or iPhone 14 Features ,0.0,0.0,Neutral
brentfawaz,na person wey don chop belle full dey talk about iphone 14,0.55,0.35,Positive
gezgintrk,4 things the iPhone 14 is missing (that I want in the iPhone 15)  ,0.05,-0.2,Negative
NayanabhKakati, iPhone 13 users buying iPhone 14. ,0.0,0.0,Neutral
BabuShillary,_KE Iphone 14 will have no slot for you,0.0,0.0,Neutral
hussaini_mshehu,Exchange rate 🤝 iPhone 14,0.0,0.0,Neutral
jtisete,iPhone 14 ,0.0,0.0,Neutral
grundytv,I Don’t Care About The iPhone 14 Because Chris Pine Uses A Disposable Camera  via ,0.0,0.0,Neutral
Perrysarkcess3,Assss can buy IPhone 14 pro max but boobs can’t buy it . Know this and know peace 👊🏾,0.0,0.0,Neutral
Opoyis,"Apple revealed a flurry of new products at the 'Far Out' event on Wednesday. These included the new iPhone 14, the Apple Watch Series 8 and AirPods Pro 2. 

AppleEvent2022 TimCook iPhone14
",0.6363636363636364,0.12424242424242422,Positive
GetGearTech,Which iPhone 14 Should You Get? ,0.0,0.0,Neutral
jtisete,iPhone 14 ,0.0,0.0,Neutral
Kgosi_LeKing,"Now that there’s an iPhone 14, I’m ready to upgrade to the iPhone 12🕺🏽",0.5,0.2,Positive
Atheek_Ahamath,Is the iPhone 14’s new Dynamic Island the next revolutionary UX pattern? ,0.20707070707070707,0.04545454545454545,Positive
Md_Asif_Ali_,"iPhone 14 hands on: Apple leans into safety, and fear ",0.0,0.0,Neutral
Atheek_Ahamath,Is the iPhone 14’s new Dynamic Island plain stupid or the next revolutionary UX pattern? ,0.3956709956709957,-0.17558441558441557,Negative
